product_id,product_name,vendor,category,price,original_price,rating,review_count,in_stock,sku,tags,description,created_at,image_url,product_url,is_discounted,discount_amount,discount_percentage,stock_status,created_date,created_year,created_month,created_month_name,price_category,rating_category
330,Ultra Synthesizer Patch,AutoParts Pro,Music,155.11,,4.5,404,1,SKU-MUS-0330,"audio, performance",High-quality ultra synthesizer patch from AutoParts Pro. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2022-11-22 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Synthesizer,https://scrapingsandbox.com/product/330,0,0.0,0.0,In Stock,2022-11-22,2022,11,November,Luxury,Excellent
331,Classic Tape Dispenser,TasteBud,Office Supplies,176.51,263.01,3.2,142,1,SKU-OFF-0331,"stationery, school, work",High-quality classic tape dispenser from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2023-09-13 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Tape,https://scrapingsandbox.com/product/331,1,86.5,32.89,In Stock,2023-09-13,2023,9,September,Luxury,Average
332,Lightweight Coaster Set,TechVault,Home & Garden,193.52,,4.2,249,0,SKU-HOM-0332,"decor, living room",High-quality lightweight coaster set from TechVault. Perfect for everyday use. Features premium materials and thoughtful design. This home & garden product has been carefully crafted to meet the highest standards of quality and performance.,2022-04-15 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Coaster,https://scrapingsandbox.com/product/332,0,0.0,0.0,Out of Stock,2022-04-15,2022,4,April,Luxury,Very Good
333,Heavy-Duty Trunk Organizer,CozyCorner,Automotive,51.77,,4.0,85,1,SKU-AUT-0333,"car, accessories, maintenance",High-quality heavy-duty trunk organizer from CozyCorner. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2023-02-19 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Trunk,https://scrapingsandbox.com/product/333,0,0.0,0.0,In Stock,2023-02-19,2023,2,February,Affordable,Very Good
334,Essential Desk Organizer,PlayZone,Office Supplies,185.73,,4.7,269,1,SKU-OFF-0334,"stationery, organization, school",High-quality essential desk organizer from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2022-08-25 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Desk,https://scrapingsandbox.com/product/334,0,0.0,0.0,In Stock,2022-08-25,2022,8,August,Luxury,Excellent
335,Ultra Spark Plug,PlayZone,Automotive,110.93,,4.7,1,1,SKU-AUT-0335,"car, accessories, safety",High-quality ultra spark plug from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2022-06-01 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Spark,https://scrapingsandbox.com/product/335,0,0.0,0.0,In Stock,2022-06-01,2022,6,June,Premium,Excellent
336,Classic Pendant,AutoParts Pro,Jewelry,158.89,,4.9,248,1,SKU-JEW-0336,"accessories, luxury, fashion",High-quality classic pendant from AutoParts Pro. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2022-04-28 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Pendant,https://scrapingsandbox.com/product/336,0,0.0,0.0,In Stock,2022-04-28,2022,4,April,Luxury,Excellent
337,Vintage Tiara,GlowUp,Jewelry,116.86,,4.7,68,1,SKU-JEW-0337,"luxury, handmade, sterling",High-quality vintage tiara from GlowUp. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2023-02-06 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Tiara,https://scrapingsandbox.com/product/337,0,0.0,0.0,In Stock,2023-02-06,2023,2,February,Premium,Excellent
338,Modern Perfume,GlowUp,Beauty,202.59,,3.9,470,1,SKU-BEA-0338,"skincare, cosmetics, organic",High-quality modern perfume from GlowUp. Perfect for everyday use. Features premium materials and thoughtful design. This beauty product has been carefully crafted to meet the highest standards of quality and performance.,2022-11-01 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Perfume,https://scrapingsandbox.com/product/338,0,0.0,0.0,In Stock,2022-11-01,2022,11,November,Luxury,Good
339,Professional Color Wheel,SoundWave,Art,13.45,,4.0,317,1,SKU-ART-0339,"supplies, creative",High-quality professional color wheel from SoundWave. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2022-08-11 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Color,https://scrapingsandbox.com/product/339,0,0.0,0.0,In Stock,2022-08-11,2022,8,August,Budget,Very Good
340,Ultra Wall Art,AutoParts Pro,Home & Garden,93.41,,3.8,474,1,SKU-HOM-0340,"kitchen, cozy",High-quality ultra wall art from AutoParts Pro. Perfect for everyday use. Features premium materials and thoughtful design. This home & garden product has been carefully crafted to meet the highest standards of quality and performance.,2023-04-28 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Wall,https://scrapingsandbox.com/product/340,0,0.0,0.0,In Stock,2023-04-28,2023,4,April,Affordable,Good
341,Smart Dumbbell Set,StyleCraft,Sports,147.22,185.81,4.1,432,1,SKU-SPO-0341,training,High-quality smart dumbbell set from StyleCraft. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2023-04-16 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Dumbbell,https://scrapingsandbox.com/product/341,1,38.59,20.77,In Stock,2023-04-16,2023,4,April,Premium,Very Good
342,Pro Charger,PawPal,Electronics,45.06,,3.7,36,0,SKU-ELE-0342,USB,High-quality pro charger from PawPal. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-10-03 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Charger,https://scrapingsandbox.com/product/342,0,0.0,0.0,Out of Stock,2023-10-03,2023,10,October,Budget,Good
343,Portable Business Book,FitPro,Books,192.55,262.58,3.1,55,1,SKU-BOO-0343,reading,High-quality portable business book from FitPro. Perfect for everyday use. Features premium materials and thoughtful design. This books product has been carefully crafted to meet the highest standards of quality and performance.,2022-07-21 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Business,https://scrapingsandbox.com/product/343,1,70.03,26.67,In Stock,2022-07-21,2022,7,July,Luxury,Average
344,Professional Popcorn Pack,PageTurner,Food & Beverage,122.84,150.39,3.1,372,1,SKU-FOO-0344,"organic, gourmet, snacks",High-quality professional popcorn pack from PageTurner. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2022-05-29 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Popcorn,https://scrapingsandbox.com/product/344,1,27.55,18.32,In Stock,2022-05-29,2022,5,May,Premium,Average
345,Deluxe Phone Case,PlayZone,Electronics,110.14,161.23,3.0,394,1,SKU-ELE-0345,digital,High-quality deluxe phone case from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2022-06-12 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Phone,https://scrapingsandbox.com/product/345,1,51.09,31.69,In Stock,2022-06-12,2022,6,June,Premium,Average
346,Vintage Yoga Mat,MindBooks,Sports,27.71,,3.6,434,1,SKU-SPO-0346,"fitness, training",High-quality vintage yoga mat from MindBooks. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2023-07-22 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Yoga,https://scrapingsandbox.com/product/346,0,0.0,0.0,In Stock,2023-07-22,2023,7,July,Budget,Good
347,Pro Toner,PlayZone,Beauty,147.87,,3.6,368,0,SKU-BEA-0347,"skincare, cosmetics, organic",High-quality pro toner from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This beauty product has been carefully crafted to meet the highest standards of quality and performance.,2022-09-01 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Toner,https://scrapingsandbox.com/product/347,0,0.0,0.0,Out of Stock,2022-09-01,2022,9,September,Premium,Good
348,Handcrafted Popcorn Pack,HomeNest,Food & Beverage,123.43,,3.8,66,1,SKU-FOO-0348,"drinks, artisan",High-quality handcrafted popcorn pack from HomeNest. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2022-07-31 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Popcorn,https://scrapingsandbox.com/product/348,0,0.0,0.0,In Stock,2022-07-31,2022,7,July,Premium,Good
349,Vintage Massage Gun,SparkleBox,Health,184.15,283.37,3.0,41,1,SKU-HEA-0349,wellness,High-quality vintage massage gun from SparkleBox. Perfect for everyday use. Features premium materials and thoughtful design. This health product has been carefully crafted to meet the highest standards of quality and performance.,2022-09-15 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Massage,https://scrapingsandbox.com/product/349,1,99.22,35.01,In Stock,2022-09-15,2022,9,September,Luxury,Average
350,Portable Hoop Earrings,ProGear,Jewelry,47.61,77.11,3.6,240,1,SKU-JEW-0350,"accessories, luxury, handmade",High-quality portable hoop earrings from ProGear. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2022-07-10 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Hoop,https://scrapingsandbox.com/product/350,1,29.5,38.26,In Stock,2022-07-10,2022,7,July,Budget,Good
351,Wireless Floor Mat,SoundWave,Automotive,88.69,,4.7,7,1,SKU-AUT-0351,"car, accessories, maintenance",High-quality wireless floor mat from SoundWave. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2023-11-09 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Floor,https://scrapingsandbox.com/product/351,0,0.0,0.0,In Stock,2023-11-09,2023,11,November,Affordable,Excellent
352,Limited Edition Wireless Earbuds,SoundWave,Electronics,20.59,30.64,4.4,135,1,SKU-ELE-0352,"tech, digital",High-quality limited edition wireless earbuds from SoundWave. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-06-09 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Wireless,https://scrapingsandbox.com/product/352,1,10.05,32.8,In Stock,2023-06-09,2023,6,June,Budget,Very Good
353,Limited Edition Charger,VitalLife,Electronics,17.03,,3.4,101,1,SKU-ELE-0353,"tech, wireless, USB",High-quality limited edition charger from VitalLife. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-06-18 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Charger,https://scrapingsandbox.com/product/353,0,0.0,0.0,In Stock,2023-06-18,2023,6,June,Budget,Average
354,Eco-Friendly Kite,StyleCraft,Toys,118.29,152.28,4.8,407,1,SKU-TOY-0354,kids,High-quality eco-friendly kite from StyleCraft. Perfect for everyday use. Features premium materials and thoughtful design. This toys product has been carefully crafted to meet the highest standards of quality and performance.,2022-05-12 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Kite,https://scrapingsandbox.com/product/354,1,33.99,22.32,In Stock,2022-05-12,2022,5,May,Premium,Excellent
355,Ultra Bubble Machine,ArtisanHub,Toys,149.1,232.81,4.7,498,1,SKU-TOY-0355,"kids, creative",High-quality ultra bubble machine from ArtisanHub. Perfect for everyday use. Features premium materials and thoughtful design. This toys product has been carefully crafted to meet the highest standards of quality and performance.,2022-03-16 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Bubble,https://scrapingsandbox.com/product/355,1,83.71,35.96,In Stock,2022-03-16,2022,3,March,Premium,Excellent
356,Smart Bookend,ProGear,Home & Garden,151.96,238.09,3.2,230,1,SKU-HOM-0356,"decor, kitchen, garden",High-quality smart bookend from ProGear. Perfect for everyday use. Features premium materials and thoughtful design. This home & garden product has been carefully crafted to meet the highest standards of quality and performance.,2023-11-19 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Bookend,https://scrapingsandbox.com/product/356,1,86.13,36.18,In Stock,2023-11-19,2023,11,November,Luxury,Average
357,Lightweight Sneakers,DeskMate,Clothing,200.94,,4.0,157,1,SKU-CLO-0357,"apparel, streetwear, casual",High-quality lightweight sneakers from DeskMate. Perfect for everyday use. Features premium materials and thoughtful design. This clothing product has been carefully crafted to meet the highest standards of quality and performance.,2023-11-13 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Sneakers,https://scrapingsandbox.com/product/357,0,0.0,0.0,In Stock,2023-11-13,2023,11,November,Luxury,Very Good
